"target_pref_name","target_chembl_id","publication_year","target_tid","go_pref_name","compound_count","PMID_count","disease_efficacy_count"
"Proteinase-activated receptor 1","CHEMBL3974",2010,10653,"nucleocytoplasmic transport",12,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2012,10653,"nucleocytoplasmic transport",47,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2013,10653,"nucleocytoplasmic transport",25,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2014,10653,"nucleocytoplasmic transport",35,3,0
"Proteinase-activated receptor 1","CHEMBL3974",2015,10653,"nucleocytoplasmic transport",3,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2016,10653,"nucleocytoplasmic transport",13,1,0
"Proteinase-activated receptor 1","CHEMBL3974",1996,10653,"homeostatic process",31,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2001,10653,"homeostatic process",17,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2002,10653,"homeostatic process",15,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2005,10653,"homeostatic process",41,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2006,10653,"homeostatic process",49,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2007,10653,"homeostatic process",108,4,0
"Proteinase-activated receptor 1","CHEMBL3974",2008,10653,"homeostatic process",24,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2010,10653,"homeostatic process",12,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2012,10653,"homeostatic process",47,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2013,10653,"homeostatic process",25,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2014,10653,"homeostatic process",35,3,0
"Proteinase-activated receptor 1","CHEMBL3974",2015,10653,"homeostatic process",3,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2016,10653,"homeostatic process",13,1,0
"Proteinase-activated receptor 1","CHEMBL3974",1996,10653,"circulatory system process",31,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2001,10653,"circulatory system process",17,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2002,10653,"circulatory system process",15,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2005,10653,"circulatory system process",41,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2006,10653,"circulatory system process",49,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2007,10653,"circulatory system process",108,4,0
"Proteinase-activated receptor 1","CHEMBL3974",2008,10653,"circulatory system process",24,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2010,10653,"circulatory system process",12,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2012,10653,"circulatory system process",47,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2013,10653,"circulatory system process",25,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2014,10653,"circulatory system process",35,3,0
"Proteinase-activated receptor 1","CHEMBL3974",2015,10653,"circulatory system process",3,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2016,10653,"circulatory system process",13,1,0
"Proteinase-activated receptor 1","CHEMBL3974",1996,10653,"cellular protein modification process",31,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2001,10653,"cellular protein modification process",17,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2002,10653,"cellular protein modification process",15,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2005,10653,"cellular protein modification process",41,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2006,10653,"cellular protein modification process",49,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2007,10653,"cellular protein modification process",108,4,0
"Proteinase-activated receptor 1","CHEMBL3974",2008,10653,"cellular protein modification process",24,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2010,10653,"cellular protein modification process",12,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2012,10653,"cellular protein modification process",47,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2013,10653,"cellular protein modification process",25,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2014,10653,"cellular protein modification process",35,3,0
"Proteinase-activated receptor 1","CHEMBL3974",2015,10653,"cellular protein modification process",3,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2016,10653,"cellular protein modification process",13,1,0
"Proteinase-activated receptor 1","CHEMBL3974",1996,10653,"anatomical structure development",31,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2001,10653,"anatomical structure development",17,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2002,10653,"anatomical structure development",15,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2005,10653,"anatomical structure development",41,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2006,10653,"anatomical structure development",49,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2007,10653,"anatomical structure development",108,4,0
"Proteinase-activated receptor 1","CHEMBL3974",2008,10653,"anatomical structure development",24,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2010,10653,"anatomical structure development",12,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2012,10653,"anatomical structure development",47,2,0
"Proteinase-activated receptor 1","CHEMBL3974",2013,10653,"anatomical structure development",25,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2014,10653,"anatomical structure development",35,3,0
"Proteinase-activated receptor 1","CHEMBL3974",2015,10653,"anatomical structure development",3,1,0
"Proteinase-activated receptor 1","CHEMBL3974",2016,10653,"anatomical structure development",13,1,0
"Proteinase activated receptor 4","CHEMBL4691",2014,18071,"signal transduction",10,1,0
"Proteinase activated receptor 4","CHEMBL4691",2014,18071,"response to stress",10,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"symbiosis, encompassing mutualism through parasitism",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"symbiosis, encompassing mutualism through parasitism",38,3,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"signal transduction",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"signal transduction",38,3,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"response to stress",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"response to stress",38,3,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"regulation of catalytic activity",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"regulation of catalytic activity",38,3,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"proteolysis",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"proteolysis",38,3,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"positive regulation of catalytic activity",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"positive regulation of catalytic activity",38,3,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"phosphorylation",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"phosphorylation",38,3,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"immune system process",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"immune system process",38,3,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"cellular protein modification process",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"cellular protein modification process",38,3,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"cell differentiation",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"cell differentiation",38,3,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"cell cycle",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"cell cycle",38,3,0
"Proteasome subunit beta type-8","CHEMBL5620",2012,101477,"catabolic process",1,1,0
"Proteasome subunit beta type-8","CHEMBL5620",2014,101477,"catabolic process",38,3,0
"Proteasome component C5","CHEMBL4208",2006,100633,"symbiosis, encompassing mutualism through parasitism",3,1,0
"Proteasome component C5","CHEMBL4208",2012,100633,"symbiosis, encompassing mutualism through parasitism",1,1,0
"Proteasome component C5","CHEMBL4208",2013,100633,"symbiosis, encompassing mutualism through parasitism",13,3,0
"Proteasome component C5","CHEMBL4208",2014,100633,"symbiosis, encompassing mutualism through parasitism",26,3,0
"Proteasome component C5","CHEMBL4208",2016,100633,"symbiosis, encompassing mutualism through parasitism",9,2,0
"Proteasome component C5","CHEMBL4208",2006,100633,"signal transduction",3,1,0
"Proteasome component C5","CHEMBL4208",2012,100633,"signal transduction",1,1,0
"Proteasome component C5","CHEMBL4208",2013,100633,"signal transduction",13,3,0
"Proteasome component C5","CHEMBL4208",2014,100633,"signal transduction",26,3,0
"Proteasome component C5","CHEMBL4208",2016,100633,"signal transduction",9,2,0
"Proteasome component C5","CHEMBL4208",2006,100633,"regulation of catalytic activity",3,1,0
"Proteasome component C5","CHEMBL4208",2012,100633,"regulation of catalytic activity",1,1,0
"Proteasome component C5","CHEMBL4208",2013,100633,"regulation of catalytic activity",13,3,0
"Proteasome component C5","CHEMBL4208",2014,100633,"regulation of catalytic activity",26,3,0
"Proteasome component C5","CHEMBL4208",2016,100633,"regulation of catalytic activity",9,2,0
"Proteasome component C5","CHEMBL4208",2006,100633,"proteolysis",3,1,0
"Proteasome component C5","CHEMBL4208",2012,100633,"proteolysis",1,1,0
"Proteasome component C5","CHEMBL4208",2013,100633,"proteolysis",13,3,0
"Proteasome component C5","CHEMBL4208",2014,100633,"proteolysis",26,3,0
"Proteasome component C5","CHEMBL4208",2016,100633,"proteolysis",9,2,0
"Proteasome component C5","CHEMBL4208",2006,100633,"positive regulation of catalytic activity",3,1,0
"Proteasome component C5","CHEMBL4208",2012,100633,"positive regulation of catalytic activity",1,1,0
"Proteasome component C5","CHEMBL4208",2013,100633,"positive regulation of catalytic activity",13,3,0
"Proteasome component C5","CHEMBL4208",2014,100633,"positive regulation of catalytic activity",26,3,0
"Proteasome component C5","CHEMBL4208",2016,100633,"positive regulation of catalytic activity",9,2,0
"Proteasome component C5","CHEMBL4208",2006,100633,"phosphorylation",3,1,0
"Proteasome component C5","CHEMBL4208",2012,100633,"phosphorylation",1,1,0
"Proteasome component C5","CHEMBL4208",2013,100633,"phosphorylation",13,3,0
"Proteasome component C5","CHEMBL4208",2014,100633,"phosphorylation",26,3,0
"Proteasome component C5","CHEMBL4208",2016,100633,"phosphorylation",9,2,0
"Proteasome component C5","CHEMBL4208",2006,100633,"immune system process",3,1,0
"Proteasome component C5","CHEMBL4208",2012,100633,"immune system process",1,1,0
"Proteasome component C5","CHEMBL4208",2013,100633,"immune system process",13,3,0
"Proteasome component C5","CHEMBL4208",2014,100633,"immune system process",26,3,0
"Proteasome component C5","CHEMBL4208",2016,100633,"immune system process",9,2,0
"Proteasome component C5","CHEMBL4208",2006,100633,"cellular protein modification process",3,1,0
"Proteasome component C5","CHEMBL4208",2012,100633,"cellular protein modification process",1,1,0
"Proteasome component C5","CHEMBL4208",2013,100633,"cellular protein modification process",13,3,0
"Proteasome component C5","CHEMBL4208",2014,100633,"cellular protein modification process",26,3,0
"Proteasome component C5","CHEMBL4208",2016,100633,"cellular protein modification process",9,2,0
"Proteasome component C5","CHEMBL4208",2006,100633,"cell cycle",3,1,0
"Proteasome component C5","CHEMBL4208",2012,100633,"cell cycle",1,1,0
"Proteasome component C5","CHEMBL4208",2013,100633,"cell cycle",13,3,0
"Proteasome component C5","CHEMBL4208",2014,100633,"cell cycle",26,3,0
"Proteasome component C5","CHEMBL4208",2016,100633,"cell cycle",9,2,0
"Proteasome component C5","CHEMBL4208",2006,100633,"catabolic process",3,1,0
"Proteasome component C5","CHEMBL4208",2012,100633,"catabolic process",1,1,0
"Proteasome component C5","CHEMBL4208",2013,100633,"catabolic process",13,3,0
"Proteasome component C5","CHEMBL4208",2014,100633,"catabolic process",26,3,0
"Proteasome component C5","CHEMBL4208",2016,100633,"catabolic process",9,2,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2006,100624,"symbiosis, encompassing mutualism through parasitism",52,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2012,100624,"symbiosis, encompassing mutualism through parasitism",30,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2013,100624,"symbiosis, encompassing mutualism through parasitism",54,5,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2014,100624,"symbiosis, encompassing mutualism through parasitism",33,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2015,100624,"symbiosis, encompassing mutualism through parasitism",30,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2016,100624,"symbiosis, encompassing mutualism through parasitism",37,3,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2006,100624,"signal transduction",52,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2012,100624,"signal transduction",30,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2013,100624,"signal transduction",54,5,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2014,100624,"signal transduction",33,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2015,100624,"signal transduction",30,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2016,100624,"signal transduction",37,3,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2006,100624,"response to stress",52,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2012,100624,"response to stress",30,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2013,100624,"response to stress",54,5,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2014,100624,"response to stress",33,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2015,100624,"response to stress",30,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2016,100624,"response to stress",37,3,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2006,100624,"regulation of catalytic activity",52,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2012,100624,"regulation of catalytic activity",30,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2013,100624,"regulation of catalytic activity",54,5,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2014,100624,"regulation of catalytic activity",33,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2015,100624,"regulation of catalytic activity",30,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2016,100624,"regulation of catalytic activity",37,3,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2006,100624,"proteolysis",52,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2012,100624,"proteolysis",30,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2013,100624,"proteolysis",54,5,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2014,100624,"proteolysis",33,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2015,100624,"proteolysis",30,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2016,100624,"proteolysis",37,3,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2006,100624,"positive regulation of catalytic activity",52,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2012,100624,"positive regulation of catalytic activity",30,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2013,100624,"positive regulation of catalytic activity",54,5,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2014,100624,"positive regulation of catalytic activity",33,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2015,100624,"positive regulation of catalytic activity",30,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2016,100624,"positive regulation of catalytic activity",37,3,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2006,100624,"phosphorylation",52,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2012,100624,"phosphorylation",30,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2013,100624,"phosphorylation",54,5,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2014,100624,"phosphorylation",33,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2015,100624,"phosphorylation",30,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2016,100624,"phosphorylation",37,3,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2006,100624,"immune system process",52,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2012,100624,"immune system process",30,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2013,100624,"immune system process",54,5,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2014,100624,"immune system process",33,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2015,100624,"immune system process",30,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2016,100624,"immune system process",37,3,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2006,100624,"cellular protein modification process",52,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2012,100624,"cellular protein modification process",30,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2013,100624,"cellular protein modification process",54,5,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2014,100624,"cellular protein modification process",33,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2015,100624,"cellular protein modification process",30,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2016,100624,"cellular protein modification process",37,3,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2006,100624,"cell cycle",52,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2012,100624,"cell cycle",30,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2013,100624,"cell cycle",54,5,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2014,100624,"cell cycle",33,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2015,100624,"cell cycle",30,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2016,100624,"cell cycle",37,3,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2006,100624,"catabolic process",52,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2012,100624,"catabolic process",30,1,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2013,100624,"catabolic process",54,5,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2014,100624,"catabolic process",33,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2015,100624,"catabolic process",30,4,0
"Proteasome Macropain subunit MB1","CHEMBL4662",2016,100624,"catabolic process",37,3,0
"Proteasome Macropain subunit","CHEMBL3492",2006,100613,"symbiosis, encompassing mutualism through parasitism",5,1,0
"Proteasome Macropain subunit","CHEMBL3492",2012,100613,"symbiosis, encompassing mutualism through parasitism",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2013,100613,"symbiosis, encompassing mutualism through parasitism",20,3,0
"Proteasome Macropain subunit","CHEMBL3492",2014,100613,"symbiosis, encompassing mutualism through parasitism",16,2,0
"Proteasome Macropain subunit","CHEMBL3492",2016,100613,"symbiosis, encompassing mutualism through parasitism",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2006,100613,"signal transduction",5,1,0
"Proteasome Macropain subunit","CHEMBL3492",2012,100613,"signal transduction",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2013,100613,"signal transduction",20,3,0
"Proteasome Macropain subunit","CHEMBL3492",2014,100613,"signal transduction",16,2,0
"Proteasome Macropain subunit","CHEMBL3492",2016,100613,"signal transduction",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2006,100613,"regulation of catalytic activity",5,1,0
"Proteasome Macropain subunit","CHEMBL3492",2012,100613,"regulation of catalytic activity",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2013,100613,"regulation of catalytic activity",20,3,0
"Proteasome Macropain subunit","CHEMBL3492",2014,100613,"regulation of catalytic activity",16,2,0
"Proteasome Macropain subunit","CHEMBL3492",2016,100613,"regulation of catalytic activity",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2006,100613,"proteolysis",5,1,0
"Proteasome Macropain subunit","CHEMBL3492",2012,100613,"proteolysis",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2013,100613,"proteolysis",20,3,0
"Proteasome Macropain subunit","CHEMBL3492",2014,100613,"proteolysis",16,2,0
"Proteasome Macropain subunit","CHEMBL3492",2016,100613,"proteolysis",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2006,100613,"positive regulation of catalytic activity",5,1,0
"Proteasome Macropain subunit","CHEMBL3492",2012,100613,"positive regulation of catalytic activity",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2013,100613,"positive regulation of catalytic activity",20,3,0
"Proteasome Macropain subunit","CHEMBL3492",2014,100613,"positive regulation of catalytic activity",16,2,0
"Proteasome Macropain subunit","CHEMBL3492",2016,100613,"positive regulation of catalytic activity",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2006,100613,"phosphorylation",5,1,0
"Proteasome Macropain subunit","CHEMBL3492",2012,100613,"phosphorylation",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2013,100613,"phosphorylation",20,3,0
"Proteasome Macropain subunit","CHEMBL3492",2014,100613,"phosphorylation",16,2,0
"Proteasome Macropain subunit","CHEMBL3492",2016,100613,"phosphorylation",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2006,100613,"immune system process",5,1,0
"Proteasome Macropain subunit","CHEMBL3492",2012,100613,"immune system process",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2013,100613,"immune system process",20,3,0
"Proteasome Macropain subunit","CHEMBL3492",2014,100613,"immune system process",16,2,0
"Proteasome Macropain subunit","CHEMBL3492",2016,100613,"immune system process",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2006,100613,"cellular protein modification process",5,1,0
"Proteasome Macropain subunit","CHEMBL3492",2012,100613,"cellular protein modification process",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2013,100613,"cellular protein modification process",20,3,0
"Proteasome Macropain subunit","CHEMBL3492",2014,100613,"cellular protein modification process",16,2,0
"Proteasome Macropain subunit","CHEMBL3492",2016,100613,"cellular protein modification process",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2006,100613,"cell cycle",5,1,0
"Proteasome Macropain subunit","CHEMBL3492",2012,100613,"cell cycle",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2013,100613,"cell cycle",20,3,0
"Proteasome Macropain subunit","CHEMBL3492",2014,100613,"cell cycle",16,2,0
"Proteasome Macropain subunit","CHEMBL3492",2016,100613,"cell cycle",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2006,100613,"catabolic process",5,1,0
"Proteasome Macropain subunit","CHEMBL3492",2012,100613,"catabolic process",1,1,0
"Proteasome Macropain subunit","CHEMBL3492",2013,100613,"catabolic process",20,3,0
"Proteasome Macropain subunit","CHEMBL3492",2014,100613,"catabolic process",16,2,0
"Proteasome Macropain subunit","CHEMBL3492",2016,100613,"catabolic process",1,1,0
"Prostate specific antigen","CHEMBL2099",2012,10373,"response to stress",1,1,0
"Prostate specific antigen","CHEMBL2099",2013,10373,"response to stress",2,1,0
"Prostate specific antigen","CHEMBL2099",2016,10373,"response to stress",1,1,0
"Prostate specific antigen","CHEMBL2099",2012,10373,"proteolysis",1,1,0
"Prostate specific antigen","CHEMBL2099",2013,10373,"proteolysis",2,1,0
"Prostate specific antigen","CHEMBL2099",2016,10373,"proteolysis",1,1,0
"Prostate specific antigen","CHEMBL2099",2012,10373,"metabolic process",1,1,0
"Prostate specific antigen","CHEMBL2099",2013,10373,"metabolic process",2,1,0
"Prostate specific antigen","CHEMBL2099",2016,10373,"metabolic process",1,1,0
"Prostate specific antigen","CHEMBL2099",2012,10373,"immune system process",1,1,0
"Prostate specific antigen","CHEMBL2099",2013,10373,"immune system process",2,1,0
"Prostate specific antigen","CHEMBL2099",2016,10373,"immune system process",1,1,0
"Prostasin","CHEMBL5610",2008,101036,"proteolysis",20,1,0
"Prolyl endopeptidase","CHEMBL3202",2006,11968,"proteolysis",9,1,0
"Prolyl endopeptidase","CHEMBL3202",2008,11968,"proteolysis",3,1,0
"Prolyl endopeptidase","CHEMBL3202",2009,11968,"proteolysis",15,2,0
"Prolyl endopeptidase","CHEMBL3202",2010,11968,"proteolysis",5,1,0
"Prolyl endopeptidase","CHEMBL3202",2012,11968,"proteolysis",18,2,0
"Prolyl endopeptidase","CHEMBL3202",2013,11968,"proteolysis",29,1,0
"Prolyl endopeptidase","CHEMBL3202",2014,11968,"proteolysis",47,3,0
"Prolyl endopeptidase","CHEMBL3202",2016,11968,"proteolysis",19,1,0
"Prohormone convertase 2","CHEMBL2433",2010,10730,"proteolysis",3,1,0
"Prohormone convertase 2","CHEMBL2433",2010,10730,"protein processing",3,1,0
"Prohormone convertase 2","CHEMBL2433",2010,10730,"protein autoprocessing",3,1,0
"Prohormone convertase 2","CHEMBL2433",2010,10730,"multicellular organismal development",3,1,0
"Prohormone convertase 2","CHEMBL2433",2010,10730,"cellular nitrogen compound metabolic process",3,1,0
"Prohormone convertase 1","CHEMBL3182",2010,11514,"proteolysis",5,1,0
"Prohormone convertase 1","CHEMBL3182",2010,11514,"protein processing",5,1,0
"Prohormone convertase 1","CHEMBL3182",2010,11514,"metabolic process",5,1,0
"Prohormone convertase 1","CHEMBL3182",2010,11514,"cellular nitrogen compound metabolic process",5,1,0
"Prohormone convertase 1","CHEMBL3182",2010,11514,"cell-cell signaling",5,1,0
"Prohormone convertase 1","CHEMBL3182",2010,11514,"biosynthetic process",5,1,0
"Prenyl protein specific protease","CHEMBL3411",2001,11293,"proteolysis",3,1,0
"Prenyl protein specific protease","CHEMBL3411",2016,11293,"proteolysis",19,1,0
"Prenyl protein specific protease","CHEMBL3411",2001,11293,"protein processing",3,1,0
"Prenyl protein specific protease","CHEMBL3411",2016,11293,"protein processing",19,1,0
"Plasminogen","CHEMBL1801",1997,12,"vesicle-mediated transport",4,0,0
"Plasminogen","CHEMBL1801",1998,12,"vesicle-mediated transport",1,1,0
"Plasminogen","CHEMBL1801",1999,12,"vesicle-mediated transport",2,2,0
"Plasminogen","CHEMBL1801",2001,12,"vesicle-mediated transport",14,2,0
"Plasminogen","CHEMBL1801",2003,12,"vesicle-mediated transport",1,1,0
"Plasminogen","CHEMBL1801",2004,12,"vesicle-mediated transport",11,1,0
"Plasminogen","CHEMBL1801",2006,12,"vesicle-mediated transport",77,6,0
"Plasminogen","CHEMBL1801",2007,12,"vesicle-mediated transport",33,2,0
"Plasminogen","CHEMBL1801",2009,12,"vesicle-mediated transport",1,1,0
"Plasminogen","CHEMBL1801",2011,12,"vesicle-mediated transport",1,1,0
"Plasminogen","CHEMBL1801",2012,12,"vesicle-mediated transport",11,1,0
"Plasminogen","CHEMBL1801",2013,12,"vesicle-mediated transport",27,3,1
"Plasminogen","CHEMBL1801",2014,12,"vesicle-mediated transport",51,4,2
"Plasminogen","CHEMBL1801",2015,12,"vesicle-mediated transport",19,4,0
"Plasminogen","CHEMBL1801",2016,12,"vesicle-mediated transport",37,3,1
"Plasminogen","CHEMBL1801",1997,12,"response to stress",4,0,0
"Plasminogen","CHEMBL1801",1998,12,"response to stress",1,1,0
"Plasminogen","CHEMBL1801",1999,12,"response to stress",2,2,0
"Plasminogen","CHEMBL1801",2001,12,"response to stress",14,2,0
"Plasminogen","CHEMBL1801",2003,12,"response to stress",1,1,0
"Plasminogen","CHEMBL1801",2004,12,"response to stress",11,1,0
"Plasminogen","CHEMBL1801",2006,12,"response to stress",77,6,0
"Plasminogen","CHEMBL1801",2007,12,"response to stress",33,2,0
"Plasminogen","CHEMBL1801",2009,12,"response to stress",1,1,0
"Plasminogen","CHEMBL1801",2011,12,"response to stress",1,1,0
"Plasminogen","CHEMBL1801",2012,12,"response to stress",11,1,0
"Plasminogen","CHEMBL1801",2013,12,"response to stress",27,3,1
"Plasminogen","CHEMBL1801",2014,12,"response to stress",51,4,2
"Plasminogen","CHEMBL1801",2015,12,"response to stress",19,4,0
"Plasminogen","CHEMBL1801",2016,12,"response to stress",37,3,1
"Plasminogen","CHEMBL1801",1997,12,"proteolysis",4,0,0
"Plasminogen","CHEMBL1801",1998,12,"proteolysis",1,1,0
"Plasminogen","CHEMBL1801",1999,12,"proteolysis",2,2,0
"Plasminogen","CHEMBL1801",2001,12,"proteolysis",14,2,0
